-3701536502466532363,134219776,268439552
2528073806807666922,9007336693694464,0
8586059192682682028,262146,0
5105549715975896793,4521191813414912,0
4424516821951024571,268439552,0
2331473281778483039,137707388928,0
305387598893042065,268697600,0
339764872606829803,144119586122366976,0
3453522862854411229,2097216,0
-5891066121867976571,36169534507319296,0
3384036063731668975,524320,0
7790334169028493163,2251834173423616,0
1626580948460294616,272629760,0
-2082604931791569161,2305851805306716160,0
8134894314120028567,263168,0
-4410947919694344033,4616189618054758400,290482175965396992
6650996292273884569,33554944,0
5734698474128456711,4573968371548160,0
8623162897062010542,8623489024,0
-6063904583969740875,4402341478400,0
5700297731800807330,4112,0
-7680108608749237589,8623489024,0
5470881040239850975,275951648768,0
-7154822191797604847,2099200,0
-9020129910927208077,4112,0
4606159659742745491,282574488338432,720575940379279360
3611738336159162410,40,0
5998446470145362505,40,0
-2933115280923183532,4112,0
-3433091185871333981,18014673387388928,0
-8299829974451962688,40,0
-5967698533302750587,290482175965396992,0
5200636938253206880,33554944,0
-6231874294813378731,5120,0
2861841800320283343,275951648768,0
-3916561285375718333,68721573888,0
7170409361611621864,2147516416,40
-8834249542792527670,-6917529027641081856,0
6616667700735027568,-6917529027641081856,0
-6042393288758953868,96,0
9050401566293700109,96,0
-3661391602416943767,33554944,0
-2000426184184014653,282574488338432,720575940379279360
7084489480714147958,720575940379279360,0
-4742217465792398023,33554944,0
6218926452216303295,4112,0
-2908895031265594338,720575940379279360,0
-341733030795823132,40,0
-6469299804410252477,4616189618054758400,0
-1355718504291527831,33554944,0
-2767509442224951128,274877906948,4104
2457269870608859575,40,0
-8782017417849539046,4616189618054758400,0
7684957029033024382,4112,0
-446846646369299715,4616189618054758400,0
-4470225936014761940,2147516416,40
-5101576920378589518,4616189618054758400,0
7409622603998423169,263168,40
3725263904624882556,290482175965396992,18014673387388928
-6225350337321273891,67109888,0
4947387114323989035,263168,0
-8093491982146756069,34426847232,0
-7362978839293228565,67633152,0
5594931688771461545,4611721202799476736,0
773218727012232662,2064,0
5307590751112335383,290482175965396992,0
-9094740490530267514,68721573888,0
8610400065052022193,4616189618054758400,0
1985201574625730023,1048592,0
-5291766336502183167,720575940379279360,0
3132248414489726890,4616189618054758400,720575940379279360
-3227689407850629142,4112,0
1280898057502962320,4616189618054758400,0
5783548218492900328,2147516416,0
-285939977732718095,4616189618054758400,0
5587242693701037380,1048592,0
6122682733294665688,34426847232,0
2571588822362275532,67633152,0
7140606787079665799,263168,0
6335095256641552820,2305851805306716160,0
-4293861193179415144,720575940379279360,0
2924913671072499707,40,0
1400946544769157427,2305851805306716160,0
-1884321670623250963,33554944,0
-8198861266515342790,2305851805306716160,0
4523827212519114622,290482175965396992,0
-3909237688347107652,536870916,0
301644626592970792,720575940379279360,0
6908590799844894326,10,0
858936966336839459,4611721202799476736,0
5229036382866425547,12,2064
-4344577515971439782,18014673387388928,0
3762799052891538176,536870916,0
-8499145767085816426,35734127902720,0
-2310270077082186884,541065216,0
6017319534435953489,4611721202799476736,0
9209628062076791983,8590458880,2064
-3787776177593732144,2147516416,0
4473226447509467566,290482175965396992,0
1998138373549045371,551903297536,0
8672444301870751409,720575940379279360,0
418836725753388113,2052,0
8170197020474959239,2305851805306716160,0
6171272657038730181,67109888,0
-3073270923077314368,263168,0
-588425563487798655,18014673387388928,0
-7841371637967861668,33554944,4112
8555629099063177652,282574488338432,0
1791788259427012647,4112,0
1440854209552425730,4616189618054758400,0
-6734655874550850944,40,0
8690896536076730076,2323857407723175936,0
-3973744438280857376,16777472,0
-1314921043661913154,2099200,0
-3458817739777159155,2099200,0
8547020932201379056,8830452760576,0
-4375482179870480610,272629760,0
-819506206294194929,4112,0
6793017388593657012,4573968371548160,0
-8187095795385885072,40,0
-6155391556008654979,4616189618054758400,0
-4930135327313555928,275146342400,0
-6264421677820707529,2099200,0
7709140990252447648,282574488338432,0
6208598261023994623,4112,0
6825876850185575777,4507997673881600,0
-1900385093225786920,40,0
-1559879554939127583,4573968371548160,0
4197240027729803912,4616189618054758400,0
4285867993933022499,33554944,0
-3926470164252597094,282574488338432,4573968371548160
-9068199236632666476,2147516416,5120
7837831386154304710,70369281048576,0
9055577387686963701,536870916,0
1789421202755077081,2323857407723175936,0
-3938681512333184557,33554944,0
7292421871718545539,4573968371548160,0
-8219667907072224627,5120,0
-6477721234508317512,2149580800,0
1449801906898476157,4616189618054758400,0
-957678248910629790,536879104,0
8098749093107733745,1075838976,0
-7717945629715641728,2149580800,0
-5295887364013804532,33554944,0
2676314677449739961,4507997673881600,0
-2082090229669839630,4616189618054758400,0
-7545241168530045995,4112,0
-460186548058078577,4611721202799476736,0
2874097136122551103,40,0
8127805346570552698,720575940379279360,0
-3014419515878326370,33554944,0
-7098532936860931047,35184640524288,0
6438221463851662213,268959744,0
4794878423156977397,16777472,0
-3778513200321056101,720575940379279360,0
2713237303904267539,40,0
1506767957380657496,35184640524288,0
4443280420568724476,4112,0
2639894226649910510,290482175965396992,0
-3076588058650740883,282574488338432,0
8867720876413592800,67109888,516
-6978016571378913826,4611721202799476736,0
3988643117169107933,65792,0
-3050731681107784949,4611721202799476736,0
-2459203266460042970,65792,0
6813516574692513058,35218731827200,0
-531586987387049335,2064,0
5204587169945511556,562958543355904,0
7104220294524478808,40,0
7716264762378962781,17448304640,0
-4520527248311328594,565148976676864,0
5857907250038132290,8623489024,0
7926858556755140868,2216203124736,0
5320080619105186324,17314086912,0
-512542374620840337,17660905521152,0
-6055857899335817251,262160,0
6574091579554756424,1161928703861587968,0
-5968529259851054341,2147516416,4112
-3202149931682961617,18084767253659648,0
3303861549511188707,67109888,0
380654911525419451,2323857407723175936,0
1468248521186372034,264192,0
-4901453902375205246,4616189618054758400,0
8312698677771338521,2064,0
-5172064538578390449,18014673387388928,0
4722381743305403931,8421376,0
-520949670157054085,18014673387388928,0
742845879469364096,67109888,0
-3614392893588961477,1161928703861587968,720575940379279360
-795443470689336137,10,33554944
2136361734367443215,1161928703861587968,4611721202799476736
5132217790727056211,33554944,0
-1177763533500981962,18084767253659648,0
5921479200784048044,2147516416,24
2417898481533394995,1161928703861587968,0
959014645731089892,3,0
-5363180371206626309,272629760,0
-7568486356850423795,35184640524288,0
-4106720352401244717,268959744,0
1118836579335809127,2310346608841064448,1161928703861587968
-2195656894604447826,24,0
-6669424550063736142,24,0
-4913805025230227900,720575940379279360,0
3265777194655612494,67109888,0
5012226704989749496,1161928703861587968,4611721202799476736
2112706337938971650,18014673387388928,0
-9058620439374397982,263168,0
3453002934872283896,263168,0
2606442159399322103,18084767253659648,4611721202799476736
-5537609284648947350,2052,0
-9151030920717487464,290482175965396992,0
-3065557589517058061,10,0
-212480824154653484,720575940379279360,0
9060664000218530633,67109888,0
8705778266164732627,1161928703861587968,0
4578030020158167906,67109888,0
6134779534701122471,35184640524288,0
-8648542145952558953,18014673387388928,0
3107442246868182472,262160,0
9050025780802268673,2323857407723175936,0
-4638209971431346365,1048580,0
-6892918381234471269,4616189618054758400,0
8504715271007493346,33554944,0
7488452525408807732,8590458880,0
-4224446203801316088,282574488338432,0
8331203761124365385,8606711808,0
1426383848186625783,562958543355904,0
-3818983701154376957,16908288,0
2696271533181348832,288793326105133056,0
-3993708317803409168,65792,0
-3202358846158594937,34393292800,0
4050560766281338024,17448304640,263168
7677514042640047832,262160,536870916
5488901484535191518,1103806595072,0
4804100309568741953,33556480,0
7926359247775396066,4611721202799476736,0
3327105520807762078,272629760,0
4854902445577976385,65792,0
6206213742092647211,4398080065536,0
-7463062289252486497,263168,0
-6078887590558569063,2251834173423616,0
-3327647032421545114,272629760,0
-2921655343601857498,10,0
6872934340377822810,10,0
-4455256125062637206,2260595906707456,0
-1950120757416517559,67109888,0
2915686286373987307,4112,0
9168383749077287705,536870916,0
8519707487018290512,2251834173423616,2260595906707456
8268824819558285552,272629760,0
-4836650947565803905,524320,0
7418712815265464340,272629760,0
1062032684559157853,2260595906707456,0
3059714602234356658,541065216,0
-316130046494130793,2251834173423616,0
-5694023186032661527,268697600,0
5899322446144860367,2052,1048580
-6455195278718205277,262160,0
8170709295944396221,2052,0
139948356429061758,268697600,0
3169338739411965195,2251834173423616,0
289529246153002555,272629760,0
3376704667076464993,516,0
-9107059183464444577,516,0
5403165303954004576,4611721202799476736,0
-2503235791682137642,2052,0
2161098767159973026,268697600,0
6195773810018334081,2052,0
-2376653115876165809,2052,0
-4517822235216247328,2260595906707456,0
4952626606571935224,33554944,0
7198954413855568896,33554944,0
422296352685204081,268437504,0
6179874952161256583,565148976676864,0
6841491830935222766,18014673387388928,0
-4352809105275167564,2260595906707456,0
-4790699787009937349,290482175965396992,0
-6619448898977305337,10,0
507719797028130165,720575940379279360,0
-54622153400885910,3,0
5878287693819889759,67109888,0
1408639670632107144,2305851805306716160,0
-1302691789778103869,4406636445696,0
7767785742491189200,67109888,0
-1029313279094240870,290482175965396992,282574488338432
6524138263112606089,290482175965396992,0
-7982864969510768790,67109888,0
-4996193104972435201,720575940379279360,0
-3163187493194024363,3,0
-7099638341762745580,3,0
-1891463091264606490,4611721202799476736,720575940379279360
-6023501862461727273,524320,0
-5265516989854244520,67109888,0
5526997257067821524,67109888,0
1801416257736673542,290482175965396992,0
-7208783923305843705,18084767253659648,0
4173306422848999971,67109888,0
5908990475360095101,18014673387388928,0
-4648676616475958657,264192,0
-6433226148833611888,290482175965396992,0
8359157153109207936,10,0
351956436102620111,720575940379279360,0
5731186748115750665,1161928703861587968,720575940379279360
3779656444435036102,10,0
3037558542963048073,290482175965396992,0
2495481479189736687,4611721202799476736,0
2630090149757200640,10,0
6252292445205994181,290482175965396992,0
-6882955680790819355,10,0
7391536227191301245,4611721202799476736,720575940379279360
-7664811316484692081,4611721202799476736,0
1607393050103101591,288793326105133056,0
3822917903477395959,1152991873351024640,0
-1457461550337237578,4112,0
-3127132964341548693,70368744194048,0
3686529822420272847,192,0
6135590469007938437,4406636445696,0
4810431906291219094,290482175965396992,4616189618054758400
2900862421433547208,262160,0
5970100594826946369,262160,0
4000591867904096257,70368744194048,0
-6529639631279212393,192,0
-992473745369151233,262160,0
-8527254744151408532,1161928703861587968,0
-4278115094505424198,40,0
-1583158794691375207,8606711808,0
2674135271472944100,262160,0
9153494215070605192,1161928703861587968,0
-8181531697375137877,40,0
-7018317825014427113,1161928703861587968,0
3116822858582277738,40,0
7944772128069618773,4406636445696,0
1782473096339246891,567347999932416,0
-5589139582061290865,4112,0
-4703010819233523243,18014673387388928,0
2648403860358131823,34493956096,0
-6461182943473409508,17626545782784,0
-8968004735668414656,34426847232,0
6704267211259423380,34493956096,35184640524288
-5917428761648715570,282574488338432,0
8074274141013040271,8606711808,0
-2858388577826085461,18049582881570816,0
-8079652279905643926,34493956096,0
8652217248353355116,8606711808,0
-2912403485103062950,2260595906707456,0
-957580473547687506,40,0
-8707750895488720388,2310346608841064448,0
100306349277813652,67109888,263168
9161614350021808147,8590458880,0
6091228550230859780,67109888,0
5604336530212326141,268439552,0
-5955413936841778066,2305851805306716160,0
-5576745384786037705,524320,0
-7076144314547975359,2260595906707456,0
-144290000370902519,2064,0
3065977830124711396,9077567998918656,0
-9031303344023217797,18014673387388928,0
4934929930627315686,10,0
4726520512875142788,290482175965396992,0
1979061748815000808,262160,0
-4171283701642187858,290482175965396992,0
1449672459404933950,262160,0
4277671516838640885,8589934624,0
-7817413681036114518,1152922054362660864,0
-2954879964745334649,4503737066323968,0
7063217651612329879,524320,0
-4066141891907262820,290482175965396992,0
5624030021864106697,67109888,2064
4245461498205583914,67109888,0
-6119283308673054126,67109888,0
686203627142669340,18014673387388928,290482175965396992
-5316257563707155827,541065216,0
3007912772582274129,541065216,0
-2689151239382145397,720575940379279360,0
98790191570094436,67109888,0
4842881481220753417,4616189618054758400,0
1522455247344822240,2147516416,0
4036303720997088573,290482175965396992,0
2082885082129645722,1048580,0
-9033858039656784748,290482175965396992,0
437272892462612960,565148976676864,0
-1143715299410525847,10,0
-1789293151488499032,288793326105133056,0
-3095266366622229340,268697600,0
-358835777581911504,4616189618054758400,2260595906707456
-8621349798637625612,1152991873351024640,0
6814381690976071364,272629760,0
4693697932422786924,9077567998918656,0
3909446449523493825,33554944,0
-6295342063134583600,4611721202799476736,0
2667938283171227555,290482175965396992,0
-8580062443189282413,565148976676864,0
2720537155399390825,290482175965396992,0
-1978345032242442791,516,0
-6583099306088222994,720575940379279360,0
-4768516656689550122,10,0
8215895284208854145,2147516416,0
353164902108888235,18084767253659648,0
-2363635828649978838,516,0
-3635796431407632581,4616189618054758400,290482175965396992
4761983607599340451,516,0
3578204967075420519,720575940379279360,0
446886753450778280,516,0
-2261551886015056315,290482175965396992,0
-6590816706944334334,10,0
5975528948661837963,720575940379279360,0
2492575032294964076,524320,0
-7485277303127545642,10,0
-1523459877056772610,290482175965396992,0
3208943266224488052,288793326105133056,0
-1408512498606588738,10,0
8287780192730055212,2251834173423616,0
-1598375612137573039,272629760,0
-6565912353270986938,290482175965396992,0
-8302936065338586806,10,0
5958614787075370821,10,0
-5368349958549739348,290482175965396992,1161928703861587968
7661796133813723770,4611721202799476736,0
-9072322436414013976,288793326105133056,0
6975074526499397791,10,0
8493531288007042345,720575940379279360,0
-4366837896636992216,524320,0
-636550391869560518,17660905521152,290482175965396992
-7663736825945469915,68853694464,0
5407806757004250297,4466765987840,0
-2865254030113082094,268437504,0
-5760419065901068219,516,0
-362342304496785641,288793326105133056,0
4914081802403968331,516,0
-3647588625285565306,281479271677952,0
7654783957137977672,4611721202799476736,18084767253659648
-2201971364620736131,263168,0
1712215930894247510,2305851805306716160,0
-1768163575926292074,68721573888,0
-3919992522458613807,18014673387388928,0
-6093635620348876357,524320,0
-1442737493478136342,2323857407723175936,0
885755466843916901,263168,0
-7292208761441940694,67109888,0
2981614024775751533,2305851805306716160,0
-4957694042673984817,264192,0
-5302516322110689696,2305851805306716160,0
3553630521430250800,264192,0
-2259679952954562558,1161928703861587968,0
-365695089115216075,2147516416,0
-3526809345167511560,4616189618054758400,0
1881477982411488498,3,0
5847791421092393456,2256197860196352,0
-2906833878169986354,1048592,0
6810111270635159572,1161928703861587968,0
-8980075174146591693,2147516416,0
-8764765125659650107,4611721202799476736,0
4371534879729613295,524320,0
-5748268863259662932,34493956096,264192
2736146364828218830,18014673387388928,0
-4224434940012301825,524320,35184640524288
1044630508616019182,4611721202799476736,1161928703861587968
3405090872273146300,524320,0
-8520084421580269225,1161928703861587968,0
1106474309329780727,3,0
-3713027626254687006,4611721202799476736,0
-3723410337587756031,720575940379279360,0
-3298647965129017040,720575940379279360,0
3959684180578567225,524320,0
7539520807098805062,720575940379279360,0
4887550214541317384,720575940379279360,0
-6882971961411250201,4611721202799476736,1161928703861587968
9189672808518610770,8404992,0
7473117750047228248,17246978048,0
-6838054139769239877,4611721202799476736,0
2126717354391028614,8813272891392,0
8569570430164321443,282574488338432,17626545782784
-7099650553229265354,8404992,0
-7358954475707904551,4406636445696,0
-4260049415614967026,567347999932416,0
7499342017799797773,2052,0
-1930669216697797041,4616189618054758400,0
5659858917292498374,40,0
6588023330397895762,9077567998918656,0
6598746819908878137,1048580,0
-6248421650513808083,9077567998918656,0
-5262162838746131780,8404992,0
5675848568253924040,17246978048,0
6851208300274964386,4616189618054758400,0
-4119584794663315766,33554944,1048580
-7266425525234211094,18014673387388928,0
7584450135898419868,4406636445696,0
-6717098664851374697,4406636445696,0
9065137354687077368,282574488338432,0
6377761413797859352,327680,0
71144367324460894,1161928703861587968,0
-6926574827890068202,40,0
8424019383548277669,4616189618054758400,0
4807327023821626099,2052,1048580
7921523357279073812,18014673387388928,0
4022910310995402172,1048580,0
-2128539325577103619,2323857407723175936,0
-4755776078067431276,9,0
2095591519200605525,2323857407723175936,0
8446622947996488016,327680,0
339300522293726863,18014673387388928,0
5430315889272223136,8421376,0
7956855222449043902,4611721202799476736,0
-6746117873086496923,40,0
5579397067623712597,4611721202799476736,0
-2773911857449009132,1161928703861587968,0
-8599312289787783332,4432406249472,0
-934950296547343737,9007233614479360,0
-402422083534163030,2052,0
4003078870560199950,4507997673881600,0
-81767843913232485,40,0
-882997500703979704,282574488338432,0
9043451730161011100,8606711808,0
878050501001207644,562958543355904,0
634847151646855860,8657043456,0
-4922269964764906072,18014673387388928,0
8474998785295299237,4406636445696,0
2203711874759677578,567347999932416,0
670514933208016796,96,0
-3290651061517041806,4538783999459328,0
1810327616068346084,1048580,0
7282124438735191747,8606711808,0
8449830853115666646,562958543355904,0
4442338097533490685,8657043456,0
-8828198225218149227,268697600,0
-8198624340057989322,18014673387388928,0
7412038595422741975,4406636445696,0
-1678782387728963041,290482175965396992,0
6103227835399338943,16777472,0
-2920358626916179721,282574488338432,0
8997417049325943776,8590458880,0
270932958651249318,8590458880,0
8554627853220876012,18014673387388928,0
-77566616827041909,35184640524288,0
4101550259590854991,96,0
-5410448140425416139,290482175965396992,0
5921943381721493630,67109888,0
-6209369073095067605,35184640524288,0
-3536145273495555483,268959744,0
5297964114418902448,96,0
-1328320035106810020,35184640524288,0
-4922917636198725862,268959744,0
-619937296112594750,263168,67109888
-1958063961848529711,18014673387388928,0
5427065163953405259,1048580,0
-4781394800943609246,263168,0
786275474693402880,268959744,0
6033353055392661931,18014673387388928,0
-3221520361114263202,263168,67109888
-5540165146897986564,2310346608841064448,0
-2722559523956156293,35184640524288,0
811213911297788190,4538783999459328,0
-7825538281956912025,263168,0
-4874321164256793581,18049582881570816,0
-4936360585432495607,8657043456,0
1683550300594074331,17660905521152,0
6247849780303919829,528384,0
7080971261093266395,35184640524288,0
-8523628662497772254,268439552,0
7994370657200662144,18014673387388928,0
2354387145978151010,4406636445696,0
3947590181046834277,35184640524288,0
9435864120254080,268439552,0
4924391537613580251,18014673387388928,0
-1930306543210958604,96,0
-5980948278350264965,290482175965396992,0
-9079564582081873718,67109888,0
-1106793774804177299,18014673387388928,0
830276727834298091,1152991873351024640,1161928703861587968
7903060349625703766,524320,0
-8009568282847338703,18084767253659648,0
4126144864124658416,393216,0
4661785195535486372,393216,0
-7500973507195219503,4611721202799476736,720575940379279360
9001273506146872226,35184640524288,0
-1723886450270827274,1099511627808,0
-7349425972094941918,720575940379279360,0
-7028615780110145391,34493956096,0
-6939174615607285770,17626545782784,0
5668909182897055262,34426847232,0
-2644325817452037670,1161928703861587968,0
8804699061042984851,34493956096,0
-1641220083426569007,4616189618054758400,0
-5090980557156851419,720575940379279360,0
-4272694716195380472,262160,0
-1811487014213948393,35184640524288,0
-4769923792618192154,1161928703861587968,0
-8628835648430232563,18014673387388928,0
305893965962037534,34493956096,0
-4229352550058918487,720575940379279360,0
-232251807919605946,10,0
7694817153794105737,4503737066323968,34426847232
-5605731200640737185,3,0
2869650049963466638,3,0
7440566101789803541,720575940379279360,0
3167601478080928335,4616189618054758400,0
